Data,AirT,WindS,WindDir,RelHum,SWglobal,LWin,SWnet,Iprec
18/8/2002 9:00,13.5,0.7,6,86,308.8,358.21,221.4,1
18/8/2002 10:00,14.2,1.7,6,76,252.3,350.78,197.19,1
18/8/2002 11:00,15.6,1.8,1,68,566.9,355.92,357.8,1
18/8/2002 12:00,15.7,1.9,17,69,284.5,372.18,210.51,1
18/8/2002 13:00,15.3,1.1,360,76,209.2,372.64,146.27,1
18/8/2002 14:00,16,1.2,12,72,256.6,374.16,165.74,1
18/8/2002 15:00,16.1,1.1,354,69,214.4,372.87,148.37,1
18/8/2002 16:00,15.8,1.8,11,74,201.6,368.88,154.23,1
18/8/2002 17:00,15.1,1.4,328,83,116.7,372.75,68.1,1
18/8/2002 18:00,14.5,1.4,337,82,56.5,370.43,35.63,1
18/8/2002 19:00,13.9,1.6,324,87,26.2,368.85,14.9,1
18/8/2002 20:00,13.5,1.3,325,89,5.8,367.37,1.1,1
18/8/2002 21:00,13.3,1.6,329,91,-0.9,367.94,-2.22,1
18/8/2002 22:00,12.8,2.6,314,86,-0.8,343.1,-1.46,1
18/8/2002 23:00,12.2,2.7,285,87,-0.7,349.5,-1.04,1
19/8/2002 0:00,11.9,3.2,318,88,-0.7,339.25,-1.37,1
19/8/2002 1:00,11.6,2.9,328,89,-1.4,322.66,-2.04,1
19/8/2002 2:00,11.4,3.1,331,90,-1.2,326.36,-1.86,1
19/8/2002 3:00,11.1,2.9,312,90,-1.1,327.81,-1.8,1
19/8/2002 4:00,11,2.8,313,90,-1.2,327.62,-1.76,1
19/8/2002 5:00,11,3.1,325,89,-0.5,348.56,-0.22,1
19/8/2002 6:00,11,3.2,308,89,8.5,344.35,10.76,1
19/8/2002 7:00,11,3.5,317,88,68.9,342.56,63.36,1
19/8/2002 8:00,11.7,3.4,308,85,163.9,345.14,139.14,1
19/8/2002 9:00,12.6,3.6,282,82,267.8,306.39,291.17,1
19/8/2002 10:00,14,4.3,311,72,606.6,310.11,492.39,1
19/8/2002 11:00,15,3.3,321,70,606.7,324.05,460.89,1
19/8/2002 12:00,15.6,2.4,327,67,649.4,330.68,538.35,1
19/8/2002 13:00,16.3,2.2,302,62,566.4,353.3,398.56,1
19/8/2002 14:00,16.7,1.2,317,59,442.9,368.01,275.49,1
19/8/2002 15:00,16.3,1.9,323,64,235.2,366.75,236.04,1
19/8/2002 16:00,16.4,1.8,313,61,198.9,367.94,124.42,1
19/8/2002 17:00,16,2.5,312,66,111.9,367.2,78.61,1
19/8/2002 18:00,15.2,3,297,74,128.1,354.71,88.99,1
19/8/2002 19:00,15,2,308,71,70,339.87,41.65,1
19/8/2002 20:00,14,2.6,289,74,12.2,320.2,2.13,1
19/8/2002 21:00,12.6,3.6,279,82,-2.3,300.17,-3.3,1
19/8/2002 22:00,12.3,2.4,271,82,-1.1,340.85,-1.55,1
19/8/2002 23:00,12.3,2,294,83,-0.4,340.79,-1.64,1
20/8/2002 0:00,11.6,0.6,303,82,-2.7,306.12,-3.39,1
20/8/2002 1:00,11.5,2.3,309,80,-0.9,323.99,-2.12,1
20/8/2002 2:00,11.1,2,301,84,-0.6,334.58,-1.4,1
20/8/2002 3:00,11.7,2.2,283,75,-0.9,306.38,-2.38,1
20/8/2002 4:00,10.8,2.9,275,77,-2,279.91,-4,1
20/8/2002 5:00,9.5,0.6,266,81,-1,278.6,-3.55,1
20/8/2002 6:00,10.9,2.5,274,75,19.4,280.66,22.6,1
20/8/2002 7:00,11.3,0.6,314,77,135.8,282.69,114.86,1
20/8/2002 8:00,13.1,1.1,151,71,300.9,289.5,250.63,1
20/8/2002 9:00,14,1.9,238,69,467.6,297.35,382.96,1
20/8/2002 10:00,15,1,244,65,606.6,304.47,500.03,1
20/8/2002 11:00,15.9,0.4,258,61,737.9,341.98,543.43,1
20/8/2002 12:00,16.9,0.9,269,61,574.1,353.16,523.32,1
20/8/2002 13:00,18,0.4,271,54,915.4,347.92,620.4,1
20/8/2002 14:00,17.9,1.7,261,53,592.8,347.95,371.73,1
20/8/2002 15:00,17.7,1.7,245,56,296.7,362.43,207.96,1
20/8/2002 16:00,18,0.9,252,55,415.2,337.67,316.82,1
20/8/2002 17:00,18.1,0.4,247,58,195.5,357.6,119.11,1
20/8/2002 18:00,16.6,3.7,250,67,103,364.5,55.43,1
20/8/2002 19:00,15.5,2.8,282,69,55.6,345.46,30.41,1
20/8/2002 20:00,14.5,2.1,296,69,4.4,311.44,-1.08,1
20/8/2002 21:00,13.5,0.9,302,74,-1.7,311.13,-3.32,1
20/8/2002 22:00,12.6,1.8,296,83,-1.6,307.44,-3.12,1
20/8/2002 23:00,13.1,2.1,309,80,-1.9,314.51,-2.86,1
21/8/2002 0:00,12.7,3,277,80,-1.2,324.82,-2.29,1
21/8/2002 1:00,11.7,1,262,81,-2.4,322.56,-2.45,1
21/8/2002 2:00,11.4,0.7,246,84,-0.1,334.7,-1.84,1
21/8/2002 3:00,11.1,0.6,278,86,-1.1,326.58,-2.26,1
21/8/2002 4:00,11,1,287,88,-0.5,336.76,-1.64,1
21/8/2002 5:00,11.4,0.2,293,89,-1.3,322.39,-1.87,1
21/8/2002 6:00,11.3,1.8,333,91,22.6,338.97,18.42,1
21/8/2002 7:00,11.9,0.8,339,91,54.1,326.49,66.4,1
21/8/2002 8:00,12.7,2,289,91,235.9,321.15,192.71,1
21/8/2002 9:00,13.8,2.8,301,91,446.5,324.39,341.88,1
21/8/2002 10:00,15.9,2.4,321,79,628.4,320.37,506.46,1
21/8/2002 11:00,16.9,2.5,324,71,717.6,330.82,569.57,1
21/8/2002 12:00,17.7,2.1,304,67,807.4,337.94,593.06,1
21/8/2002 13:00,18.9,1.4,300,61,783.2,349.92,626.59,1
21/8/2002 14:00,19.2,3.1,305,61,688.7,356.06,392.13,1
21/8/2002 15:00,18.5,3.4,311,64,181.7,367.02,266.5,1
21/8/2002 16:00,18.8,3.3,316,65,240.4,376.39,139.37,1
21/8/2002 17:00,18.8,3.3,299,63,199.9,375.34,109.19,1
21/8/2002 18:00,18,2.5,318,68,43.2,377.67,26.4,1
21/8/2002 19:00,17.3,2.7,330,75,16.1,375.83,7.44,1
21/8/2002 20:00,16.3,3.2,319,82,1.4,371.22,-0.19,1
21/8/2002 21:00,15.6,1.4,322,84,-2,339.14,-2.41,1
21/8/2002 22:00,14.9,3,302,87,-0.9,337.15,-2.21,1
21/8/2002 23:00,14,2.3,62,88,-2.3,309.94,-3.45,1
22/8/2002 0:00,13.5,4,283,88,-1.9,310.67,-3.14,1
22/8/2002 1:00,13.5,3.7,234,86,-2,308.88,-3.05,1
22/8/2002 2:00,13.5,3.7,251,84,-1.7,311.74,-2.92,1
22/8/2002 3:00,13.6,3.4,249,84,-2,311.65,-3.02,1
22/8/2002 4:00,13.7,3.7,247,82,-0.8,350.08,-1.25,1
22/8/2002 5:00,13.6,3.3,260,86,-0.8,357.06,-0.62,1
22/8/2002 6:00,13.9,3.9,239,85,9.4,360.73,10.88,1
22/8/2002 7:00,13.8,4.2,211,91,46.3,360.3,46.44,1
22/8/2002 8:00,14.5,2.9,222,84,115.6,361.07,115.9,1
22/8/2002 9:00,15.5,3.5,225,82,313.6,357.26,267.64,1
22/8/2002 10:00,16.7,2.6,221,76,451,363.98,363.53,1
22/8/2002 11:00,17.7,1.3,227,71,535.2,367.35,417.68,1
22/8/2002 12:00,18.7,0.9,232,65,657.9,368.11,479.11,1
22/8/2002 13:00,19.6,0.2,223,64,541.4,375.02,390.79,1
22/8/2002 14:00,19.5,1.2,223,64,541.8,362.85,447.53,1
22/8/2002 15:00,19.8,1.7,229,62,367.5,382.01,200.11,1
22/8/2002 16:00,19.2,1.9,205,68,128.6,383.39,87.92,1
22/8/2002 17:00,17.9,2.9,203,76,50.6,377.1,56.32,1
22/8/2002 18:00,17.9,2.7,204,77,141.4,374.3,72.22,1
22/8/2002 19:00,16.9,1.7,231,83,5.3,383.67,0.39,1
22/8/2002 20:00,16.6,1,229,86,1,389.69,-3.65,1
22/8/2002 21:00,16,2.2,269,87,-0.8,385.1,-3.83,1
22/8/2002 22:00,15.2,3.5,266,89,-0.3,377.89,-2.45,1
22/8/2002 23:00,14.5,3.5,295,89,-0.8,374.19,-2.58,1
23/8/2002 0:00,13.6,2.9,304,88,-1.6,366.86,-2.94,1
23/8/2002 1:00,12.9,3.1,261,91,-1.9,358.52,-3.54,1
23/8/2002 2:00,12.7,3,215,91,-2.1,353.43,-3.55,1
23/8/2002 3:00,12.4,4,255,90,-2,334.42,-3.44,1
23/8/2002 4:00,12.4,2.7,253,88,-2,298.08,-3.81,1
23/8/2002 5:00,12.2,1.8,233,88,-1.6,305.38,-2.84,1
23/8/2002 6:00,12.3,1.8,244,89,12.3,350.43,16.92,1
23/8/2002 7:00,13.1,2.5,311,87,72.9,350.36,66.49,1
23/8/2002 8:00,13.5,1,339,87,129.3,320.62,129.04,1
23/8/2002 9:00,15,0.7,314,84,264.2,355.7,239.28,1
23/8/2002 10:00,16.6,2.4,309,78,466.6,357.12,391.71,1
23/8/2002 11:00,17.6,2.6,278,67,519.7,344.38,400.92,1
23/8/2002 12:00,17.9,2.6,317,65,511.9,357.48,380,1
23/8/2002 13:00,18.7,2.1,254,61,530.1,365.91,400.4,1
23/8/2002 14:00,19.1,2.7,314,58,472.7,346.76,360.42,1
23/8/2002 15:00,18.9,3.4,339,58,374.3,363.68,278.3,1
23/8/2002 16:00,19.5,3.6,320,54,481.9,351.35,319.26,1
23/8/2002 17:00,19.5,2.9,339,55,285.5,336.49,159.08,1
23/8/2002 18:00,17.8,2.6,320,63,122.4,350.7,81.18,1
23/8/2002 19:00,16.6,2.6,336,69,88.8,351.05,44.58,1
23/8/2002 20:00,15.5,3.6,326,77,5.9,324.66,-0.07,1
23/8/2002 21:00,14.4,1.2,334,84,-1.6,325.52,-3.03,1
23/8/2002 22:00,14,3.1,333,86,-1.9,305.76,-3.69,1
23/8/2002 23:00,13.4,1.2,277,88,-1.7,319.08,-3.25,1
24/8/2002 0:00,13,1.1,284,90,-1.6,310.76,-3.74,1
24/8/2002 1:00,12.8,0.8,314,85,-1.8,299.08,-4.19,1
24/8/2002 2:00,12.6,1.4,319,86,-0.8,330.96,-2.17,1
24/8/2002 3:00,12.2,0.2,288,88,-0.8,339.09,-1.93,1
24/8/2002 4:00,11.5,0.3,104,91,0.5,363.23,-0.71,1
24/8/2002 5:00,13.2,1.6,273,92,-0.7,371.41,-0.91,1
24/8/2002 6:00,12.7,2.4,303,91,1.9,350.15,17.61,1
24/8/2002 7:00,12.5,2.2,300,86,138.5,303.56,124.07,1
24/8/2002 8:00,13.2,3.4,296,79,331.1,305.36,264.2,1
24/8/2002 9:00,13.5,3.9,260,78,352.2,349.57,273.58,1
24/8/2002 10:00,13.7,3.7,240,74,373.9,363.6,267.84,1
24/8/2002 11:00,14.2,3.7,201,73,515.1,358.94,373.68,1
24/8/2002 12:00,14.1,3.4,193,72,300,365.62,253.58,1
24/8/2002 13:00,14.2,4,198,68,358,366.1,285.83,1
24/8/2002 14:00,14.7,3.8,178,67,331.1,367.09,227.69,1
24/8/2002 15:00,14.4,3.2,199,67,255.6,363.29,202.34,1
24/8/2002 16:00,14.6,3,212,65,228.4,357.87,172.3,1
24/8/2002 17:00,14.6,2.8,197,66,125.2,364.5,73.92,1
24/8/2002 18:00,13.9,2.7,195,75,76.9,361.99,45.83,1
24/8/2002 19:00,13.5,2.2,193,77,34.3,359.6,16.65,1
24/8/2002 20:00,13,2.4,178,82,0.5,358.95,-0.32,1
24/8/2002 21:00,12.8,2.4,158,83,-0.5,357.9,-0.82,1
24/8/2002 22:00,12.6,1.8,144,84,-0.7,356.17,-0.97,1
24/8/2002 23:00,12.4,1.7,156,82,-0.5,356.09,-0.87,1
25/8/2002 0:00,12.3,2,157,83,-0.5,355.76,-0.85,1
25/8/2002 1:00,12.1,1.9,188,85,-0.7,350.48,-1.08,1
25/8/2002 2:00,11.8,1.4,170,86,-0.8,336.97,-1.69,1
25/8/2002 3:00,11.5,1.6,149,87,-1.8,318.47,-2.57,1
25/8/2002 4:00,11.4,1.4,136,87,-0.9,335.2,-1.68,1
25/8/2002 5:00,11.4,1.4,63,87,-0.5,346.85,-0.87,1
25/8/2002 6:00,11.4,1.6,14,84,8.9,344.42,15.3,1
25/8/2002 7:00,11.7,2.2,319,84,76.7,347.14,72.51,1
25/8/2002 8:00,12.2,3.1,302,85,188.5,331.94,178.83,1
25/8/2002 9:00,12.8,3.7,274,83,275.9,322.75,262.91,1
25/8/2002 10:00,13.8,4.5,270,75,505.6,351.74,355.11,1
25/8/2002 11:00,14.5,3.7,301,72,597.4,335.91,462.63,1
25/8/2002 12:00,15.3,4.4,295,65,646,347.43,491.26,1
25/8/2002 13:00,15.8,4.6,309,64,551.7,359.27,350.84,1
25/8/2002 14:00,15.7,4.1,286,66,348,364.62,318.82,1
25/8/2002 15:00,16.2,4.4,302,63,558.7,349.92,424.83,1
25/8/2002 16:00,16.4,3.9,307,63,364.7,354.43,247.13,1
25/8/2002 17:00,16.3,4.3,293,64,179.2,346.16,105.25,1
25/8/2002 18:00,15.9,2.8,304,66,115.6,326.56,75.27,1
25/8/2002 19:00,15.5,1.7,292,70,83.1,305.97,29.74,1
25/8/2002 20:00,14,1.7,301,75,-0.7,299.34,-2.97,1
25/8/2002 21:00,13.7,2.1,306,75,-2.1,300.07,-3.66,1
25/8/2002 22:00,13.5,2.3,303,76,-2.1,299.63,-3.61,1
25/8/2002 23:00,12.7,2.6,301,79,-2,298.49,-3.07,1
26/8/2002 0:00,12.3,2.7,299,87,-1.8,298.38,-2.98,1
26/8/2002 1:00,12.2,3.8,305,88,-1.6,298.65,-2.79,1
26/8/2002 2:00,12.1,3.2,300,87,-1.6,299.23,-2.85,1
26/8/2002 3:00,12,2.7,300,85,-1.8,299.03,-2.87,1
26/8/2002 4:00,11.9,3.4,309,86,-1.6,298.65,-2.71,1
26/8/2002 5:00,11.8,3,304,86,-1.7,297.44,-2.55,1
26/8/2002 6:00,11.6,3.1,302,87,10.7,297.34,15.56,1
26/8/2002 7:00,12.9,2.5,311,83,116,299.73,98.14,1
26/8/2002 8:00,14.4,2,302,82,261.3,323.43,204.7,1
26/8/2002 9:00,15.3,2.5,299,79,396.6,312.1,341.64,1
26/8/2002 10:00,16.6,1.6,286,72,512.7,333.51,449.04,1
26/8/2002 11:00,17.1,1.6,292,70,567.2,355.91,386.66,1
26/8/2002 12:00,18,1.4,321,66,591.1,342.34,498.4,1
26/8/2002 13:00,18.7,2.3,316,62,669.1,329.6,479.74,1
26/8/2002 14:00,19.3,2.2,309,60,774.5,338.1,576.85,1
26/8/2002 15:00,19.4,2.8,306,63,700.8,339.79,473.32,1
26/8/2002 16:00,19.2,3.1,312,63,518,333.73,356.72,1
26/8/2002 17:00,18.5,3,291,65,287.9,323.65,109.35,1
26/8/2002 18:00,18,2.9,300,67,184.8,312.61,98.09,1
26/8/2002 19:00,16.5,2.1,302,75,70.6,306.81,24.49,1
26/8/2002 20:00,14.6,1.7,275,81,-1.5,297.58,-3.62,1
26/8/2002 21:00,13.1,1.4,267,87,-2.6,293.4,-4.51,1
26/8/2002 22:00,12.3,4.3,283,89,-1.7,291.7,-3.48,1
26/8/2002 23:00,11.7,3.8,260,90,-1.8,290.37,-3.49,1
27/8/2002 0:00,11.5,2.8,252,89,-1.9,290.55,-3.59,1
27/8/2002 1:00,11.6,1.9,263,88,-2.1,293.66,-3.55,1
27/8/2002 2:00,11.7,2.2,278,89,-1.9,301.51,-3.39,1
27/8/2002 3:00,11.9,2.1,271,91,-1.6,300.07,-3.24,1
27/8/2002 4:00,11.8,2.7,315,91,-1.9,293.93,-3.41,1
27/8/2002 5:00,12.1,2.9,261,92,-1.5,335.61,-1.58,1
27/8/2002 6:00,12.5,2,294,93,6,370.59,10.84,1
27/8/2002 7:00,13,1.1,222,94,44.7,374.21,52.78,1
27/8/2002 8:00,14,1.6,250,94,190.9,360.86,218.53,1
27/8/2002 9:00,15.3,2.1,229,90,381.4,353.77,341.78,1
27/8/2002 10:00,16.9,3.4,208,86,475.2,348.72,442.18,1
27/8/2002 11:00,17.6,3.2,232,85,550.6,362.26,412.48,1
27/8/2002 12:00,18.1,4.7,248,82,396.4,377,281.59,1
27/8/2002 13:00,18.6,3.1,233,81,359.7,400.92,259.63,1
27/8/2002 14:00,19.2,4.1,243,79,332.8,401.38,201.55,1
27/8/2002 15:00,18.7,3.2,264,83,199.4,397.09,192.47,1
27/8/2002 16:00,18.8,4.5,259,83,259.3,397.58,170.17,1
27/8/2002 17:00,18,4.7,262,86,153,396.16,103.8,1
27/8/2002 18:00,17.1,3.3,274,91,63.4,392.04,48.66,1
27/8/2002 19:00,17.4,2.3,269,88,34.1,391.3,16.38,1
27/8/2002 20:00,16.7,2.2,259,90,0.1,388.64,-0.2,1
27/8/2002 21:00,16.2,3.2,260,93,-0.3,389.43,-0.47,1
27/8/2002 22:00,16,2.2,246,93,-0.5,388.49,-0.67,1
27/8/2002 23:00,15.8,2,231,92,-1,356.13,-1.89,1
28/8/2002 0:00,15.7,2.7,296,91,-0.7,360.16,-1.57,1
28/8/2002 1:00,15.2,0.7,296,92,-1.1,365.85,-1.41,1
28/8/2002 2:00,14.9,1.9,323,94,-1.1,366.52,-1.21,1
28/8/2002 3:00,14.7,3.8,314,93,-0.3,381.09,-0.23,1
28/8/2002 4:00,14.5,4.2,294,92,-0.2,380.62,-0.21,1
28/8/2002 5:00,14.3,3.5,284,91,-0.3,369.28,-0.61,1
28/8/2002 6:00,13.8,1.7,286,91,4.2,347.68,9.76,1
28/8/2002 7:00,13.9,2.3,277,94,43.4,375.47,45.87,1
28/8/2002 8:00,14,2.8,262,93,68.7,381.08,64.1,1
28/8/2002 9:00,14.7,3.6,283,93,121.6,385.82,108.78,1
28/8/2002 10:00,15.7,4.3,298,92,176.9,391.06,134.36,1
28/8/2002 11:00,17.2,2.5,289,89,167.2,396.81,104.14,1
28/8/2002 12:00,17.7,4.5,296,88,225.8,398.12,175.39,1
28/8/2002 13:00,17.8,5.4,298,89,200.9,398.72,174.64,1
28/8/2002 14:00,17.6,5.7,296,91,182.9,398.58,133.89,1
28/8/2002 15:00,17.8,5.3,291,90,146.3,399.33,105.12,1
28/8/2002 16:00,18.1,5.4,299,89,107.6,400.52,89.4,1
28/8/2002 17:00,18.2,4.7,305,89,79.5,398.34,78.8,1
28/8/2002 18:00,17.8,5.3,294,91,38.4,398.54,22.22,1
28/8/2002 19:00,17,5.1,293,95,11.5,396.5,5.98,1
28/8/2002 20:00,16.6,3.9,290,96,0.1,395.26,0.14,1
28/8/2002 21:00,16.6,4.3,282,96,-0.2,394.53,0.07,1
28/8/2002 22:00,16.5,4.7,230,96,-0.1,394.18,0.12,1
28/8/2002 23:00,16.3,3.5,262,96,-0.1,394.13,-0.03,1
29/8/2002 0:00,16.2,2.2,271,96,-0.1,394.12,-0.05,1
29/8/2002 1:00,16.2,2,274,97,-0.1,394.45,0.01,1
29/8/2002 2:00,16.1,4.1,320,97,-0.1,393.34,0.01,1
29/8/2002 3:00,16,3,243,97,-0.1,392.62,-0.06,1
29/8/2002 4:00,16,1.5,290,97,-0.2,390.55,-0.18,1
29/8/2002 5:00,15.9,1.1,310,97,-0.7,359.11,-1.62,1
29/8/2002 6:00,14.4,1.1,307,97,8.2,338.17,10.81,1
29/8/2002 7:00,14.5,1.3,329,93,109.9,319.16,66.01,1
29/8/2002 8:00,14,2.7,317,89,236.8,302.74,209.11,1
29/8/2002 9:00,15,3.7,310,84,425.8,311.27,296.22,1
29/8/2002 10:00,15.8,1.9,310,79,260.5,334.33,295.44,1
29/8/2002 11:00,16.8,1.7,327,75,425.5,358.22,345.03,1
29/8/2002 12:00,18.1,2.7,316,71,744.2,335.27,569.71,1
29/8/2002 13:00,18.8,1.6,317,67,580.9,342.97,430.02,1
29/8/2002 14:00,19.8,2,310,61,691.8,339.27,530.86,1
29/8/2002 15:00,20.2,3.6,323,59,588.3,338.6,465.41,1
29/8/2002 16:00,20.3,3,310,60,357.9,342.73,311.47,1
29/8/2002 17:00,20.2,3.4,321,61,382.6,331.1,157.64,1
29/8/2002 18:00,19.3,3.1,307,68,126.1,329.95,54.43,1
29/8/2002 19:00,16.9,2.6,310,78,21.7,363.03,10.79,1
29/8/2002 20:00,15.9,1.8,314,81,-0.3,369.4,-0.9,1
29/8/2002 21:00,15.1,1.7,307,84,-0.4,375.41,-0.68,1
29/8/2002 22:00,14.6,2.8,302,88,-0.6,374.3,-0.57,1
29/8/2002 23:00,14.3,2.6,290,90,-0.2,380.47,-0.31,1
30/8/2002 0:00,14.2,1.7,293,93,-0.5,382.27,-0.51,1
30/8/2002 1:00,14.6,3.5,284,96,0,388.59,-0.08,1
30/8/2002 2:00,16.2,6.5,284,96,0.1,393.81,0.16,1
30/8/2002 3:00,16.4,7.5,291,96,0,394.95,0.14,1
30/8/2002 4:00,16.6,7.3,284,96,0,396.67,0.03,1
30/8/2002 5:00,16.8,6.9,262,96,0.1,397.05,0.18,1
30/8/2002 6:00,16.9,7.4,258,96,1.7,396.68,4.1,1
30/8/2002 7:00,16.7,8.6,247,94,44.5,384.81,56.36,1
30/8/2002 8:00,16.2,7.3,215,90,67.7,386.82,45.17,1
30/8/2002 9:00,15.9,7.5,189,91,136.8,380.19,98.36,1
30/8/2002 10:00,15.9,7.7,192,90,125,379.89,104.95,1
30/8/2002 11:00,15.7,6.6,203,90,120.1,380.5,103.27,1
30/8/2002 12:00,15.8,8.3,189,85,240.8,372.56,225,1
30/8/2002 13:00,15.9,7,185,82,280.2,367.98,238.92,1
30/8/2002 14:00,16,6.1,184,78,227.4,371.01,167.97,1
30/8/2002 15:00,15.8,5.9,218,80,243,369.33,174.46,1
30/8/2002 16:00,15.5,4.4,237,83,316.7,365.04,211.93,1
30/8/2002 17:00,15.8,5.3,238,80,227.8,342.59,112.39,1
30/8/2002 18:00,15.3,5.8,234,81,102.3,343.93,65.59,1
30/8/2002 19:00,14.3,3.9,235,86,25.7,346.76,11.38,1
30/8/2002 20:00,13.2,3.9,241,87,-0.9,313.1,-3.75,1
30/8/2002 21:00,12.7,2,235,89,-1,321.94,-3.04,1
30/8/2002 22:00,12.8,4,216,87,-0.7,338.54,-1.77,1
30/8/2002 23:00,11.9,3,219,85,-2.1,303.74,-3,1
31/8/2002 0:00,11.6,3.4,222,85,-1.2,326.5,-1.78,1
31/8/2002 1:00,11.5,4,226,86,-1.2,336.75,-2.5,1
31/8/2002 2:00,11.1,3.7,231,87,-2.1,312.08,-3.55,1
31/8/2002 3:00,10.6,3.2,232,87,-2.7,274.65,-4.76,1
31/8/2002 4:00,9.8,3.1,248,86,-2.4,286.02,-3.94,1
31/8/2002 5:00,10.1,3.5,228,84,-0.1,340.49,-0.94,1
31/8/2002 6:00,10,3.2,232,84,3.7,275.65,9.91,1
31/8/2002 7:00,10.3,3.5,220,84,92.1,327.28,63.41,1
31/8/2002 8:00,11.5,3.3,208,80,252.7,283.47,197.9,1
31/8/2002 9:00,12.8,3.4,219,74,443.7,294.05,367.34,1
31/8/2002 10:00,13.5,3.8,223,68,340,345,217.92,1
31/8/2002 11:00,13.4,2.9,229,62,399.5,339.33,371.16,1
31/8/2002 12:00,14.6,3.8,212,57,682.2,328.98,438.93,1
31/8/2002 13:00,14.3,4,208,65,493,344.91,364.18,1
31/8/2002 14:00,15,3.3,210,63,510.9,355.43,325.18,1
31/8/2002 15:00,14.9,3,209,58,426.7,322.84,291.42,1
31/8/2002 16:00,15.6,3.9,189,53,602.4,322.75,417.9,1
31/8/2002 17:00,15.3,2.9,225,55,380.9,311.02,168,1
31/8/2002 18:00,13.9,2.1,227,59,90.1,294.45,56.17,1
31/8/2002 19:00,13.1,2,225,67,68,293.4,23.23,1
31/8/2002 20:00,11.5,2,212,77,-2.2,282.56,-3.74,1
31/8/2002 21:00,10.7,2.1,213,79,-2.1,281.26,-3.84,1
31/8/2002 22:00,10.3,2.5,210,79,-2.1,280,-3.66,1
31/8/2002 23:00,10.2,2.3,222,80,-2.4,279.91,-3.91,1
1/9/2002 0:00,9.1,0.5,226,83,-3.7,278.33,-4.24,1
1/9/2002 1:00,9.8,1.3,220,83,-1.5,280.15,-3.65,1
1/9/2002 2:00,10.4,2.5,227,79,-2,282.09,-3.72,1
1/9/2002 3:00,10.2,2.7,229,79,-2,282.55,-3.5,1
1/9/2002 4:00,9,0.7,239,83,-3.6,280.1,-4.15,1
1/9/2002 5:00,8.2,0.4,236,89,-0.5,296.09,-3.72,1
1/9/2002 6:00,9.4,0.3,235,83,7.4,305.21,10.94,1
1/9/2002 7:00,10,0.6,239,81,82,298.98,68.93,1
1/9/2002 8:00,11.3,0.5,244,80,211.9,292.79,199.98,1
1/9/2002 9:00,12.2,2,231,83,409.4,294.29,335.84,1
1/9/2002 10:00,13.6,2.9,233,82,590,306.58,440.71,1
1/9/2002 11:00,14.7,3.2,252,73,375,344.62,354.53,1
1/9/2002 12:00,15.1,4,251,69,318,360.66,268.72,1
1/9/2002 13:00,15.8,3.8,264,63,384.6,361.34,298.39,1
1/9/2002 14:00,16,4.3,260,62,364.4,343.31,358.19,1
1/9/2002 15:00,16.8,3.9,255,58,493.1,331.9,335.05,1
1/9/2002 16:00,16.3,4,257,63,396,336.56,241.89,1
1/9/2002 17:00,16.1,4,268,64,325.3,309.19,133.88,1
1/9/2002 18:00,15.5,4,250,65,123.8,299.03,71.89,1
1/9/2002 19:00,14.1,2.8,242,72,37.6,292.91,10.66,1
1/9/2002 20:00,12,1.7,239,82,-2.2,286.48,-3.84,1
1/9/2002 21:00,10.8,0.9,238,87,-2.1,287.59,-3.88,1
1/9/2002 22:00,10,0.6,227,91,-1.5,306.12,-3.42,1
1/9/2002 23:00,9.4,1.4,222,91,-1.4,318.72,-3.27,1
2/9/2002 0:00,9,0.5,232,92,-1.2,324.82,-3.5,1
2/9/2002 1:00,9.2,0.2,210,92,-1.6,328.57,-3.42,1
2/9/2002 2:00,9.2,1.1,187,93,-1.3,332.99,-2.65,1
2/9/2002 3:00,9.1,1,198,95,-1.3,342.6,-1.71,1
2/9/2002 4:00,9.8,0.6,193,95,-0.1,353.68,-0.82,1
2/9/2002 5:00,9.9,1.2,192,94,-0.5,351.89,-0.99,1
2/9/2002 6:00,10.2,1.2,183,95,3.1,346.42,9.34,1
2/9/2002 7:00,10.7,1.6,220,94,93,348.1,87.94,1
2/9/2002 8:00,12,1.3,225,91,263.6,305.06,205.93,1
2/9/2002 9:00,13.9,2.2,229,82,402,299.94,331.85,1
2/9/2002 10:00,14.3,2.7,242,74,397.6,326.73,339.84,1
2/9/2002 11:00,14.9,3.5,256,71,428.2,341.9,399.11,1
2/9/2002 12:00,15.6,3.8,274,66,539.7,347.05,362.28,1
2/9/2002 13:00,15.7,3.5,296,67,332.9,351.35,216.56,1
2/9/2002 14:00,15.8,3.2,301,66,251,364.01,239,1
2/9/2002 15:00,16.6,3,294,65,512.5,337.98,263.59,1
2/9/2002 16:00,16.2,4,253,64,495.9,317.54,278.08,1
2/9/2002 17:00,14.8,2.7,249,72,129.7,317.01,84.59,1
2/9/2002 18:00,15.1,3.2,224,74,97.5,322.03,49.78,1
2/9/2002 19:00,13.7,1.5,228,80,27,293.71,6.69,1
2/9/2002 20:00,11.9,1.4,206,87,-2.4,290.06,-4.08,1
2/9/2002 21:00,11.5,1.2,217,89,-1.8,292.64,-3.83,1
2/9/2002 22:00,11.3,1.1,224,90,-1.6,311.18,-3.26,1
2/9/2002 23:00,11.1,1.8,219,92,-1.5,333.92,-2.8,1
3/9/2002 0:00,10.9,1.7,227,95,-1,351.47,-1.7,1
3/9/2002 1:00,11.6,1.5,233,96,-0.2,364.94,-0.69,1
